Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
CELL & TISSUE ENGINEERING,9,132,152,100.0,0.9784999999999999,14.666666666666666,53.81082222222223,1.3366666666666667,1.5025741708060154
ANATOMY & MORPHOLOGY,8,75,155,100.0,1.6446125,9.375,69.60376249999999,0.9337500000000001,0.9604522398617996
INTEGRATIVE & COMPLEMENTARY MEDICINE,8,55,155,100.0,1.00075,6.875,53.2894,0.7425,0.7043316425653198
"CHEMISTRY, ORGANIC",7,30,157,85.71428571428571,0.38897142857142863,4.285714285714286,26.274828571428575,0.41428571428571426,0.4390638810796798
ETHICS,6,18,158,100.0,1.6113,3.0,67.18545,0.5083333333333333,0.3073447167557759
"HOSPITALITY, LEISURE, SPORT & TOURISM",6,83,158,100.0,1.9278833333333332,13.833333333333334,74.77731666666668,1.4516666666666669,1.4172006383738556
LAW,6,81,158,100.0,9.298,13.5,89.81018333333334,1.4516666666666669,1.3830512254009915
"PHYSICS, ATOMIC, MOLECULAR & CHEMICAL",6,82,158,100.0,1.2900666666666667,13.666666666666666,71.92333333333333,1.3633333333333333,1.4001259318874235
"PHYSICS, FLUIDS & PLASMAS",6,118,158,100.0,2.4459166666666667,19.666666666666668,73.01851666666666,1.9483333333333335,2.0148153653989755
ELECTROCHEMISTRY,5,50,163,80.0,0.5351,10.0,25.09924,0.9019999999999999,1.0244823891859196
"ENGINEERING, AEROSPACE",5,13,163,100.0,0.40146,2.6,34.56384,0.23200000000000004,0.2663654211883391
ERGONOMICS,5,75,163,100.0,1.4412600000000002,15.0,58.7885,1.268,1.5367235837788795
"PSYCHOLOGY, MATHEMATICAL",5,15,163,100.0,0.28250000000000003,3.0,27.2348,0.352,0.3073447167557759
SPECTROSCOPY,5,66,163,100.0,1.76838,13.2,63.53238,1.1239999999999999,1.352316753725414
AGRICULTURAL ENGINEERING,4,24,168,75.0,0.41032500000000005,6.0,28.411575,0.7150000000000001,0.6146894335115518
ASTRONOMY & ASTROPHYSICS,4,12,168,75.0,0.22995000000000002,3.0,20.85525,0.3425,0.3073447167557759
CONSTRUCTION & BUILDING TECHNOLOGY,4,21,168,75.0,0.503025,5.25,36.604850000000006,0.6725000000000001,0.5378532543226078
"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",4,51,168,100.0,1.9252749999999998,12.75,64.71375,1.5299999999999998,1.3062150462120476
MUSIC,4,22,168,100.0,7.2319,5.5,89.56472500000001,0.7025000000000001,0.5634653140522558
"SOCIAL SCIENCES, INTERDISCIPLINARY",4,101,168,75.0,7.0656,25.25,55.58655,2.2025,2.586818032694447
"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",3,10,174,66.66666666666666,0.35640000000000005,3.3333333333333335,29.57256666666667,0.42666666666666675,0.3414941297286399
"GEOGRAPHY, PHYSICAL",3,4,174,66.66666666666666,0.13490000000000002,1.3333333333333333,10.753366666666667,0.14333333333333334,0.13659765189145595
HISTORY,3,10,174,66.66666666666666,6.1000000000000005,3.3333333333333335,65.07520000000001,0.4266666666666667,0.3414941297286399
