Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
ENTOMOLOGY,16550,102264,83,83.55891238670695,0.9998197039274919,6.179093655589124,44.76631293655591,0.934951057401813,0.857719390705038
ENVIRONMENTAL SCIENCES,157909,2070153,84,86.58721162188348,0.9999947273429667,13.1097847494443,45.630177629520674,0.9468830782286005,1.819767948879793
ENVIRONMENTAL STUDIES,43072,365531,85,72.62722882615155,0.9993502762815765,8.486510958395245,42.71701711552748,0.8064185549777115,1.1780117625927782
ERGONOMICS,4646,33162,86,77.24924666379681,0.9963432199741714,7.137752905725355,42.80229227292293,0.814481274214378,0.9907907881869071
ETHICS,11357,41666,87,54.71515364973144,0.9978018138592936,3.6687505503213877,36.14364587479091,0.6642203046579204,0.5092589078697848
ETHNIC STUDIES,10218,18503,88,32.43296144059503,0.992072763750245,1.8108240360148757,25.27932822470152,0.3842180465844588,0.25136030871450427
EVOLUTIONARY BIOLOGY,18208,199683,89,78.98725834797891,0.999724137741652,10.966772847100176,41.12696380162563,0.8310017574692445,1.5222966746760687
FAMILY STUDIES,9786,53693,90,74.44308195381156,0.9977462701818923,5.48671571632945,42.680297547516886,0.8269456366237483,0.7616104761456587
"FILM, RADIO, TELEVISION",13798,5527,91,15.850123206261776,0.966007276416872,0.40056529931874185,13.39133580953762,0.20222568488186687,0.05560243032705671
FISHERIES,15240,105798,92,83.27427821522309,0.9962613779527568,6.942125984251969,44.69742686351703,0.9334356955380574,0.9636358342010773
FOLKLORE,1923,497,93,12.532501300052001,0.9594399375975041,0.2584503380135205,11.836639313572544,0.16576703068122722,0.035875466339299694
FOOD SCIENCE & TECHNOLOGY,66551,663129,94,82.6283602049556,0.999745264533966,9.96422292677796,44.48588785442766,0.8814724046220196,1.3831328175248907
FORESTRY,14514,96759,95,84.02232327408021,0.9922803844563881,6.666597767672592,44.85103321620506,0.9302935097147583,0.9253897891953107
GASTROENTEROLOGY & HEPATOLOGY,81444,498042,96,48.0943961495015,0.9992731950788272,6.115146603801385,28.58826267865004,0.6026440253425668,0.848842906651887
GENETICS & HEREDITY,60485,660115,97,77.65561709514756,0.9996720410019009,10.913697610977929,40.99069895015296,0.8408464908655042,1.5149293063004294
GEOCHEMISTRY & GEOPHYSICS,29653,272570,98,83.63403365595387,0.9994621859508289,9.191987320001349,44.789629990220334,0.9140737868006611,1.2759388678869774
GEOGRAPHY,21839,123840,99,62.713494207610246,0.9994532121434134,5.670589312697468,39.0923777370759,0.7329177160126378,0.7871339522141702
"GEOGRAPHY, PHYSICAL",17178,154860,100,83.04226336011176,0.998661613691931,9.015019210618233,44.44915145534987,0.8937478169752007,1.2513739417967227
GEOLOGY,10463,62050,101,75.8960145273822,0.9988550224600978,5.930421485233681,43.257987451017854,0.8636022173372837,0.8232012308694698
"GEOSCIENCES, MULTIDISCIPLINARY",66971,650009,102,86.61808842633378,0.9999704737871574,9.705827895656329,45.582500206059144,0.9634597064401009,1.347265028329887
GERIATRICS & GERONTOLOGY,22748,189322,103,68.38842975206612,0.9974908871109546,8.322577809038156,36.77031037014243,0.7634794267627922,1.1552562180388068
GERONTOLOGY,13672,74384,104,58.43329432416618,0.9981690974253948,5.440608543007607,32.385303393797535,0.666567437097718,0.7552103438911537
